RESERVA_TER_COD,RESERVA_LOCAL,RESERVA_DESTINO,RESERVA_DESCRICAO,RESERVA_POSICAO,VEICULO,RESERVA_TIPO_FACT,PED_COD_SERVICO,PED_NUM_VEICULOS,PED_NUM_BOMBEIROS,PED_KILOMETROS,PED_LOCAL,DURACAO_MINUTOS,ANO,MES,DIA_SEMANA,HORA_SAIDA_NUM,MINUTOS_SAIDA,TURNO
71,142,715,38,2,38,2,4123,1,1,357,546,410,2019,3,1,11,690,3
96,206,35,38,2,31,2,4123,1,1,314,73,420,2019,3,1,12,720,3
1,5,2875,189,1,2,4,4123,1,1,145,1648,135,2019,3,1,19,1195,2
1,142,1398,4,1,2,1,4123,1,1,145,1648,1300,2019,3,1,23,1430,2
96,5,717,38,2,33,4,4123,1,1,318,38,640,2019,3,2,6,360,4
1,5,717,38,1,32,4,4123,1,1,320,29,275,2019,3,2,7,420,3
1,5,3265,38,1,7,4,4123,1,2,645,5069,600,2019,3,2,7,450,3
1,5,2395,38,1,3,4,4123,1,1,160,5070,525,2019,3,2,8,495,3
96,331,2508,38,2,41,4,4123,1,1,320,4118,390,2019,3,2,9,540,3
96,142,715,38,2,40,4,4123,1,1,320,1001,735,2019,3,2,8,525,3
1,142,170,174,1,37,1,4123,1,1,320,101,370,2019,3,2,9,560,3
1,142,717,38,1,31,4,4123,1,1,320,101,440,2019,3,2,11,700,3
1,139,1398,4,1,2,2,4123,1,1,150,1,210,2019,3,2,12,750,3
1,142,986,4,1,32,1,4119,1,1,20,480,55,2019,3,2,19,1145,2
1,142,1398,4,1,3,1,4123,1,1,145,5071,1245,2019,3,2,21,1295,2
1,5,480,4,1,10,1,4123,1,1,160,4621,235,2019,3,3,1,65,4
1,5,2422,38,1,7,1,4123,1,1,330,4754,595,2019,3,3,7,420,3
96,415,157,38,1,3,4,4123,1,1,480,4705,645,2019,3,3,7,420,3
96,78,717,38,2,40,2,4123,1,1,320,4705,480,2019,3,3,7,420,3
33,219,2216,11,2,29,2,4123,1,1,60,2646,105,2019,3,3,7,465,3
1,5,12,38,1,31,2,4123,1,2,200,4832,390,2019,3,3,8,490,3
1,142,3419,38,1,10,1,4123,1,1,320,3981,575,2019,3,3,7,475,3
1,5,3569,38,2,2,2,4119,1,1,40,5072,120,2019,3,3,9,540,3
1,256,3245,11,2,33,1,4123,1,1,320,3981,402,2019,3,3,10,648,3
1,101,2522,4,2,41,1,4123,1,1,648,4753,540,2019,3,3,11,660,3
1,1,110,11,1,2,1,4119,1,1,85,126,110,2019,3,3,13,825,1
1,5,88,11,1,40,1,4123,1,1,400,423,273,2019,3,3,18,1137,1
1,5,170,189,1,5,1,4123,1,1,350,101,1070,2019,3,3,20,1250,2
1,1,52,4,3,33,2,4119,1,2,10,451,65,2019,3,3,22,1360,2
96,5,295,4,2,38,2,4123,1,1,322,101,540,2019,3,4,5,330,4
96,5,2027,38,2,40,2,4123,1,1,320,4118,1000,2019,3,4,6,385,4
96,5,715,38,2,33,2,4123,1,1,321,39,405,2019,3,4,9,590,3
1,5,3569,38,2,29,2,4119,1,1,10,2080,195,2019,3,4,9,540,3
1,144,2650,4,1,3,2,4123,1,1,160,3527,280,2019,3,4,10,645,3
1,144,2650,4,1,7,2,4123,1,1,160,3527,239,2019,3,4,12,751,3
1,144,157,38,1,10,1,4123,1,1,320,38,383,2019,3,4,13,802,1
1,144,3589,38,1,2,1,4119,1,2,10,5073,50,2019,3,4,20,1210,2
1,144,1661,11,1,2,1,4119,1,1,50,2762,105,2019,3,4,22,1325,2
1,5,153,4,1,2,1,4119,1,1,100,272,1295,2019,3,4,23,1400,2
1,5,717,38,2,40,4,4123,1,1,320,73,325,2019,3,5,9,560,3
1,5,5,4,1,39,4,4123,1,1,330,73,1012,2019,3,5,16,1012,1
96,6,3590,38,2,40,3,4123,1,1,364,4345,700,2019,3,0,5,330,4
1,5,122,38,2,29,3,4119,1,1,15,328,50,2019,3,0,7,435,3
1,60,2066,38,2,33,1,4119,1,1,60,131,525,2019,3,0,7,435,3
96,130,3344,38,2,41,4,4123,1,1,320,38,360,2019,3,0,9,540,3
1,5,3569,38,2,33,1,4119,1,1,10,451,130,2019,3,0,9,540,3
1,5,3591,11,1,3,1,4123,1,1,420,4623,405,2019,3,0,12,735,3
1,5,717,38,1,7,1,4123,1,1,320,38,300,2019,3,0,12,760,3
1,5,246,38,1,2,1,4119,1,1,35,271,90,2019,3,0,13,815,1
1,144,2645,11,2,38,1,4123,1,1,320,3718,295,2019,3,0,13,815,1
1,5,2008,4,1,31,1,4119,1,1,40,2564,100,2019,3,0,14,860,1
1,5,3592,4,1,39,1,4123,1,2,664,5074,920,2019,3,0,16,990,1
1,5,3593,38,2,29,1,4119,1,2,10,451,70,2019,3,0,20,1220,2
99,150,488,4,2,40,4,4123,1,1,210,3869,324,2019,3,1,8,496,3
1,144,488,38,1,7,1,4123,1,1,160,3527,299,2019,3,1,9,571,3
1,5,3391,38,1,2,1,4119,1,1,80,1886,120,2019,3,1,9,580,3
1,5,197,38,2,29,1,4123,1,1,160,3869,276,2019,3,1,10,604,3
1,5,52,38,1,2,2,4119,1,1,10,5075,59,2019,3,1,13,781,1
1,5,1,38,2,31,2,4123,1,1,145,1,172,2019,3,1,13,803,1
1,5,3594,38,2,33,4,4119,1,1,40,2646,205,2019,3,1,14,860,1
1,5,52,38,2,2,2,4119,1,2,10,2646,52,2019,3,1,15,910,1
145,1,965,363,3,28,2,9111,1,1,35,1107,134,2019,3,1,15,946,1
1,5,488,38,1,3,1,4123,1,1,160,3433,255,2019,3,2,6,405,4
71,142,715,38,2,40,4,4123,1,1,320,39,645,2019,3,2,7,435,3
96,142,717,38,2,33,1,4123,1,1,322,73,370,2019,3,2,8,530,3
33,219,3595,11,2,2,3,4119,1,1,60,1194,170,2019,3,2,8,535,3
151,5,3596,38,2,41,2,4123,1,1,650,5076,630,2019,3,2,8,525,3
1,5,2875,38,1,3,4,4123,1,1,150,1648,240,2019,3,2,11,690,3
96,31,717,38,2,31,4,4123,1,1,345,73,490,2019,3,2,11,695,3
1,144,488,38,1,32,4,4119,1,1,160,759,240,2019,3,2,13,780,1
1,5,2793,4,1,37,4,4123,1,1,200,3621,210,2019,3,2,13,800,1
1,5,2796,38,1,39,4,4123,1,1,160,3433,190,2019,3,2,14,875,1
1,60,2066,38,2,2,2,4119,1,1,60,4180,135,2019,3,2,15,900,1
33,219,2216,38,4,29,2,4119,1,1,60,2358,105,2019,3,2,15,900,1
1,5,3347,4,1,3,4,4123,1,1,100,3659,195,2019,3,2,17,1065,1
1,5,2034,38,1,2,1,4119,1,1,10,2670,50,2019,3,2,19,1195,2
96,138,3344,38,2,40,4,4123,1,1,394,4531,810,2019,3,3,5,330,4
96,12,715,38,2,33,4,4123,1,1,400,39,810,2019,3,3,6,360,4
96,311,717,4,2,3,4,4123,1,1,372,38,470,2019,3,3,6,360,4
96,416,3344,38,1,7,4,4123,1,1,318,4531,745,2019,3,3,6,390,4
1,5,1830,38,2,41,4,4119,1,1,320,29,510,2019,3,3,7,420,3
121,5,2455,38,2,29,4,4119,1,1,10,2443,120,2019,3,3,9,540,3
1,5,1306,38,1,39,4,4123,1,1,325,1749,540,2019,3,3,11,690,3
1,154,197,38,1,32,1,4123,1,1,160,4265,225,2019,3,3,12,745,3
1,154,875,4,1,32,1,4119,1,1,180,991,170,2019,3,3,17,1060,1
1,154,439,4,1,2,1,4119,1,2,100,527,1320,2019,3,3,22,1320,2
71,12,715,347,2,33,2,4123,1,1,380,797,800,2019,3,4,5,300,4
70,144,740,38,2,40,4,4123,1,1,410,5077,600,2019,3,4,6,360,4
96,5,2027,38,2,41,4,4123,1,1,320,4248,1005,2019,3,4,6,405,4
1,5,2455,38,2,29,4,4119,1,1,10,451,117,2019,3,4,10,600,3
96,31,2262,38,2,3,4,4123,1,1,380,38,525,2019,3,4,10,630,3
1,154,3508,38,1,39,1,4123,1,1,330,4488,480,2019,3,4,12,720,3
1,5,717,38,1,5,1,4123,1,1,320,38,340,2019,3,4,12,770,3
1,5,717,38,2,7,1,4123,1,1,320,38,455,2019,3,4,13,790,1
1,5,10,364,2,33,1,4123,1,1,320,4074,1105,2019,3,4,18,1130,1
1,1,157,4,3,41,2,4123,1,1,320,38,437,2019,3,5,12,723,3
96,6,3344,38,2,40,4,4123,1,1,344,3100,465,2019,4,0,5,300,4
96,31,3206,299,2,41,4,4123,1,1,364,372,780,2019,4,0,6,360,4
71,393,715,38,2,33,4,4123,1,1,380,39,560,2019,4,0,7,420,3
71,5,715,38,2,33,4,4123,1,1,380,39,560,2019,4,0,7,420,3
1,5,2625,38,1,3,1,4123,1,1,200,13,375,2019,4,0,7,465,3
96,78,717,38,2,31,4,4123,1,1,320,38,620,2019,4,0,8,480,3
1,5,2455,38,2,29,4,4119,1,1,10,451,260,2019,4,0,9,540,3
1,9,2356,38,2,7,4,4123,1,1,320,101,360,2019,4,0,13,780,1
1,1,10,38,2,40,2,4123,1,1,320,101,445,2019,4,0,15,925,1
1,154,170,189,1,31,1,4123,1,1,320,101,320,2019,4,0,16,1000,1
1,1,170,174,3,32,2,4123,1,1,320,101,360,2019,4,0,17,1065,1
1,154,5,4,2,41,4,4123,1,1,320,73,1076,2019,4,0,20,1226,2
1,5,2796,189,1,5,4,4123,1,1,160,3433,175,2019,4,1,0,35,4
96,154,2027,38,1,3,4,4123,1,1,320,2724,380,2019,4,1,6,390,4
71,333,2422,38,2,33,1,4123,1,1,380,546,620,2019,4,1,6,390,4
96,154,717,38,2,7,1,4123,1,1,5,279,20,2019,4,1,7,420,3
96,417,3211,38,2,40,4,4123,1,1,342,4345,600,2019,4,1,7,450,3
96,5,2027,38,2,41,2,4123,1,1,320,2724,365,2019,4,1,7,475,3
1,154,2468,38,1,7,1,4123,1,1,320,329,480,2019,4,1,10,600,3
1,5,3212,4,1,31,1,4123,1,1,150,1648,255,2019,4,1,10,640,3
1,5,302,4,3,3,1,4119,1,2,10,3324,25,2019,4,1,15,950,1
96,5,488,38,2,40,4,4123,1,1,160,4265,640,2019,4,2,7,440,3
96,206,3257,38,4,33,4,4123,1,1,340,101,470,2019,4,2,7,450,3
96,6,10,38,2,41,4,4123,1,1,368,4531,430,2019,4,2,13,780,1
1,154,3597,158,1,3,2,4119,1,1,140,1,154,2019,4,2,14,886,1
1,5,2027,38,1,37,1,4123,1,1,320,3718,360,2019,4,3,5,310,4
71,154,2422,38,2,33,1,4123,1,1,400,797,705,2019,4,3,6,360,4
1,405,12,38,1,3,1,4123,1,1,200,3538,325,2019,4,3,7,435,3
99,5,2796,4,2,41,4,4123,1,1,188,3433,710,2019,4,3,7,450,3
116,35,215,38,1,7,1,4123,1,1,140,3659,245,2019,4,3,8,500,3
96,142,717,38,2,31,4,4123,1,1,320,279,405,2019,4,3,12,720,3
1,5,2096,4,1,32,4,4123,1,1,320,2724,355,2019,4,3,13,830,1
1,5,1398,4,1,3,4,4123,1,1,10,1648,45,2019,4,3,14,840,1
1,5,5,4,1,39,4,4123,1,1,320,73,1090,2019,4,3,18,1120,1
1,418,3598,38,1,7,2,4123,1,1,160,759,1167,2019,4,3,23,1417,2
1,5,1306,38,1,39,4,4123,1,1,323,1749,410,2019,4,4,12,750,3
68,5,3599,38,2,41,1,4123,1,1,380,39,500,2019,4,4,6,390,4
1,5,2266,38,2,3,1,4123,1,1,10,3031,20,2019,4,5,10,640,3
1,5,717,38,1,3,1,4123,1,1,320,38,480,2019,4,5,11,660,3
1,5,90,38,1,2,1,4119,1,1,40,94,85,2019,4,5,11,665,3
1,5,717,38,1,39,1,4123,1,1,340,38,305,2019,4,5,18,1095,1
1,5,1398,4,1,2,1,4123,1,2,145,1648,165,2019,4,5,19,1155,2
1,5,3245,11,1,33,1,4123,1,1,320,3981,1100,2019,4,5,19,1170,2
1,5,2096,4,1,33,1,4123,1,1,320,3981,1100,2019,4,5,19,1170,2
1,1,488,4,3,40,2,4123,1,1,160,3049,232,2019,4,6,13,788,1
1,5,3600,4,1,3,1,4123,1,1,133,5078,135,2019,4,6,21,1260,2
1,5,717,38,1,7,1,4123,1,1,320,38,365,2019,4,0,0,45,4
96,6,3344,38,2,40,4,4123,1,1,364,4336,675,2019,4,0,5,315,4
96,43,1603,4,2,3,4,4123,1,1,372,38,570,2019,4,0,6,390,4
96,206,2284,38,2,41,4,4123,1,1,322,4336,605,2019,4,0,7,460,3
1,360,2216,38,2,29,1,4119,1,1,25,5079,215,2019,4,0,8,520,3
96,5,3419,38,2,33,4,4103,1,1,320,3455,420,2019,4,0,10,600,3
1,5,717,38,1,31,4,4123,1,1,320,73,345,2019,4,0,10,650,3
1,5,113,38,1,3,4,4119,1,1,125,130,150,2019,4,0,16,960,1
33,219,2600,178,1,18,3,4121,1,2,50,4277,59,2019,4,0,16,976,1
1,5,5,4,1,31,4,4123,1,1,320,73,1001,2019,4,0,17,1061,1
1,5,2096,4,1,3,4,4123,1,1,320,87,1050,2019,4,0,18,1110,1
1,1,157,11,3,32,2,4123,1,1,320,38,1121,2019,4,0,21,1281,2
96,206,717,38,2,40,4,4123,1,1,320,38,305,2019,4,1,6,375,4
96,206,2284,38,2,41,4,4123,1,1,322,3100,390,2019,4,1,7,465,3
1,5,717,38,1,31,4,4123,1,1,320,4705,460,2019,4,1,8,530,3
99,150,488,4,2,3,4,4123,1,1,200,4621,420,2019,4,1,8,510,3
56,154,2546,4,1,37,1,4123,1,2,510,4664,410,2019,4,1,12,770,3
1,142,1776,4,1,10,1,4123,1,2,145,5071,195,2019,4,1,14,855,1
1,142,2059,4,1,3,1,4119,1,1,10,4480,40,2019,4,1,21,1305,2
1,142,52,38,1,3,1,4119,1,1,10,5080,60,2019,4,1,22,1340,2
71,409,715,38,2,38,4,4123,1,1,346,797,890,2019,4,2,6,360,4
1,5,2508,38,1,39,4,4123,1,1,320,87,335,2019,4,2,6,405,4
1,256,3392,38,1,3,1,4123,1,1,320,73,600,2019,4,2,6,405,4
96,206,2284,38,2,40,4,4123,1,1,320,4345,285,2019,4,2,7,465,3
96,256,3211,38,2,41,4,4123,1,1,320,3100,520,2019,4,2,8,510,3
1,5,1398,11,1,31,1,4123,1,1,145,1648,210,2019,4,2,10,630,3
96,5,3601,299,2,33,4,4123,1,1,320,29,420,2019,4,2,12,720,3
1,142,3401,38,1,10,1,4123,1,1,333,40,460,2019,4,2,12,750,3
1,142,3602,38,1,39,1,4123,1,2,355,40,440,2019,4,2,12,740,3
1,142,3574,38,2,40,1,4123,1,1,320,29,345,2019,4,2,12,765,3
1,5,3394,4,1,37,1,4123,1,1,320,4683,390,2019,4,2,13,795,1
1,5,717,38,1,31,1,4123,1,1,320,38,395,2019,4,2,17,1020,1
1,5,2656,4,1,3,1,4123,1,1,200,3538,160,2019,4,2,17,1040,1
1,5,568,38,1,32,1,4123,1,1,120,3659,240,2019,4,2,18,1095,1
1,5,717,38,1,5,1,4123,1,1,320,38,1135,2019,4,2,19,1185,2
1,5,488,38,1,37,1,4123,1,1,160,3433,210,2019,4,2,19,1185,2
1,5,2471,4,1,39,1,4123,1,1,160,4621,1276,2019,4,2,22,1326,2
70,142,289,38,2,40,4,4123,1,1,415,411,495,2019,4,3,5,300,4
96,138,3344,38,2,29,2,4123,1,1,380,3656,795,2019,4,3,5,345,4
96,78,3603,4,2,33,4,4123,1,1,314,3656,580,2019,4,3,7,420,3
96,206,2284,38,2,41,4,4123,1,1,322,3656,285,2019,4,3,7,465,3
116,5,568,38,2,41,4,4123,1,1,110,5081,210,2019,4,3,8,480,3
1,360,2216,38,2,31,4,4119,1,1,25,64,170,2019,4,3,8,525,3
1,232,215,4,3,3,2,4123,1,1,110,167,237,2019,4,3,12,743,3
1,232,12,189,1,32,2,4123,1,1,200,13,175,2019,4,3,17,1025,1
1,232,52,38,2,29,2,4119,1,2,10,5082,40,2019,4,3,18,1120,1
1,232,157,4,1,10,2,4123,1,1,330,38,1018,2019,4,3,19,1168,2
99,142,480,38,2,41,4,4123,1,1,160,3433,345,2019,4,4,7,465,3
96,206,2284,38,2,40,4,4123,1,1,325,3010,330,2019,4,4,7,450,3
99,142,488,38,1,3,4,4123,1,1,160,3433,415,2019,4,4,7,450,3
1,38,2216,38,2,32,4,4119,1,1,130,230,245,2019,4,4,8,520,3
24,5,2082,38,4,29,3,4119,1,1,30,2624,125,2019,4,4,9,590,3
1,5,1306,4,1,10,1,4123,1,2,320,3755,590,2019,4,4,12,720,3
1,5,2079,4,1,2,4,4119,1,1,145,2696,200,2019,4,4,13,815,1
1,5,1,4,1,3,4,4119,1,2,140,1,195,2019,4,4,13,820,1
1,5,2255,38,2,29,4,4119,1,1,127,2327,180,2019,4,4,14,840,1
96,70,3392,248,2,40,3,4119,1,1,340,73,375,2019,4,4,14,885,1
1,5,2796,38,1,3,4,4123,1,1,160,3433,215,2019,4,4,18,1080,1
145,1,2063,4,1,15,2,2101,8,19,94,5083,220,2019,4,5,0,20,4
1,1,13,4,1,2,2,4119,1,1,10,5084,45,2019,4,5,13,795,1
1,142,1,4,2,29,1,4119,1,1,140,1,1290,2019,4,5,22,1350,2
1,63,2066,38,1,2,2,4119,1,2,40,2985,181,2019,4,5,0,14,4
1,5,480,4,1,39,1,4123,1,1,160,3433,190,2019,4,6,11,680,3
1,5,2243,4,1,3,1,4123,1,1,320,4074,400,2019,4,6,14,885,1
1,5,480,4,1,39,1,4123,1,1,160,3433,240,2019,4,6,17,1070,1
1,5,12,189,1,31,1,4123,1,1,200,3466,205,2019,4,6,20,1225,2
1,1,3544,174,3,32,2,4123,1,1,160,4361,1335,2019,4,6,22,1355,2
96,5,3473,11,2,40,4,4123,1,1,330,4862,770,2019,4,0,6,370,4
96,206,2284,38,2,41,4,4123,1,1,322,4559,690,2019,4,0,7,450,3
96,43,3392,4,2,3,4,4123,1,1,342,5085,485,2019,4,0,7,460,3
96,206,717,38,2,33,4,4123,1,1,318,101,530,2019,4,0,7,450,3
1,360,2216,38,2,3,4,4119,1,1,60,5079,165,2019,4,0,9,540,3
116,5,3604,38,2,3,4,4123,1,1,145,3659,200,2019,4,0,12,775,3
1,5,65,38,1,2,4,4119,1,1,75,68,135,2019,4,0,14,885,1
99,372,1431,38,2,29,4,4123,1,1,342,5085,485,2019,4,0,7,460,3
1,5,1759,4,1,3,1,4119,1,1,20,5086,135,2019,4,0,16,975,1
1,5,3605,38,1,2,1,4119,1,1,55,5087,1335,2019,4,0,22,1365,2
96,5,3344,299,2,3,4,4123,1,1,320,4336,840,2019,4,1,6,360,4
71,340,715,38,1,37,4,4123,1,1,320,39,495,2019,4,1,7,420,3
96,81,717,38,2,29,4,4123,1,1,350,38,600,2019,4,1,7,450,3
96,206,2284,38,2,40,4,4123,1,1,320,4336,325,2019,4,1,7,465,3
96,130,2027,38,2,41,4,4123,1,1,320,2724,458,2019,4,1,8,492,3
116,5,3347,38,2,32,4,4123,1,1,105,3659,210,2019,4,1,8,480,3
1,38,2216,38,2,2,4,4119,1,1,130,5088,170,2019,4,1,8,510,3
71,44,1132,38,2,33,4,4123,1,1,410,797,570,2019,4,1,9,540,3
1,5,5,4,1,39,4,4123,1,1,320,73,448,2019,4,1,13,812,1
116,5,3347,38,1,32,4,4123,1,1,100,3659,200,2019,4,1,13,835,1
1,5,3435,38,2,40,4,4119,1,1,320,5089,410,2019,4,1,14,840,1
1,5,1398,4,1,7,4,4123,1,1,145,1648,180,2019,4,1,15,900,1
1,5,1398,4,1,7,4,4123,1,1,150,1648,170,2019,4,1,18,1100,1
1,5,5,4,1,31,4,4123,1,1,320,73,1090,2019,4,1,18,1120,1
1,5,3347,4,1,32,4,4123,1,1,110,3659,135,2019,4,1,19,1155,2
1,5,3392,11,1,3,1,4123,1,1,320,4705,1035,2019,4,1,20,1235,2
1,256,3606,38,1,2,1,4119,1,2,6,5090,45,2019,4,1,20,1235,2
1,142,3075,38,1,32,1,4119,1,1,35,5091,50,2019,4,2,0,20,4
1,5,1306,38,1,39,4,4123,1,1,325,3790,510,2019,4,2,6,360,4
71,158,1132,38,2,40,4,4123,1,1,320,4754,480,2019,4,2,6,390,4
71,5,715,38,1,3,4,4123,1,1,320,4754,500,2019,4,2,7,420,3
96,5,170,38,2,41,4,4123,1,1,356,101,410,2019,4,2,9,570,3
1,142,3133,4,1,31,4,4119,1,1,100,3313,187,2019,4,2,10,653,3
1,1,2420,38,1,32,2,4119,1,1,10,2027,45,2019,4,2,17,1065,1
1,142,1255,38,1,2,1,4119,1,1,80,5092,110,2019,4,2,21,1310,2
96,44,1132,38,1,3,1,4123,1,1,340,797,600,2019,4,3,6,390,4
96,5,2027,38,2,40,4,4123,1,1,320,5093,990,2019,4,3,7,420,3
1,360,2216,38,2,29,4,4119,1,2,50,64,260,2019,4,3,8,505,3
1,142,52,157,1,2,1,4119,1,2,10,327,40,2019,4,3,11,685,3
1,142,170,38,1,10,1,4123,1,2,320,29,375,2019,4,3,12,720,3
1,142,1306,38,1,39,1,4123,1,2,330,40,450,2019,4,3,13,810,1
1,142,106,38,2,29,1,4119,1,1,40,117,80,2019,4,3,14,850,1
1,142,1985,38,1,2,1,4119,1,1,95,424,125,2019,4,3,15,940,1
1,142,1501,4,1,3,1,4123,1,1,200,4832,210,2019,4,3,19,1190,2
1,142,1398,4,1,2,1,4123,1,1,160,5071,150,2019,4,3,20,1230,2
1,142,3392,38,2,41,1,4123,1,1,320,4705,1160,2019,4,3,20,1250,2
1,5,2188,4,1,3,2,4123,1,1,320,5094,357,2019,4,4,10,643,3
1,5,473,4,1,7,2,4123,1,1,420,5095,1130,2019,4,4,19,1160,2
1,5,52,38,1,3,1,4119,1,2,20,5096,80,2019,4,5,9,580,3
1,1,625,38,4,3,2,4119,1,2,30,5097,60,2019,4,5,19,1165,2
1,5,906,4,2,41,1,4123,1,1,320,38,1120,2019,4,5,22,1360,2
1,5,157,38,1,3,1,4123,1,1,320,38,1169,2019,4,5,23,1399,2
1,5,10,365,2,41,1,4123,1,1,320,29,1101,2019,4,6,19,1141,2
1,5,2096,4,1,31,4,4123,1,1,320,2724,1190,2019,4,6,20,1250,2
96,6,3344,38,2,41,4,4123,1,1,364,4345,810,2019,4,0,5,315,4
96,5,717,4,2,38,4,4123,1,1,342,73,470,2019,4,0,6,390,4
96,32,3486,134,2,32,2,4123,1,1,350,2724,360,2019,4,0,7,420,3
96,5,2027,38,1,7,4,4123,1,1,320,3776,560,2019,4,0,8,480,3
99,142,488,38,1,3,4,4123,1,1,160,3433,235,2019,4,0,8,480,3
1,142,10,4,1,31,1,4123,1,1,320,38,390,2019,4,0,8,510,3
1,360,2216,38,2,29,4,4119,1,1,60,64,170,2019,4,0,8,525,3
1,144,10,38,2,3,1,4123,1,1,320,38,410,2019,4,0,12,720,3
1,142,488,38,1,10,1,4123,1,1,160,3433,180,2019,4,0,16,960,1
1,5,3347,4,1,31,1,4123,1,1,110,3659,195,2019,4,0,17,1065,1
71,377,715,38,2,33,4,4123,1,1,402,4754,770,2019,4,1,5,320,4
96,116,3584,38,2,41,4,4123,1,1,332,3656,570,2019,4,1,7,450,3
1,38,2216,38,2,29,4,4119,1,2,130,230,195,2019,4,1,8,525,3
1,5,801,4,3,3,2,4123,1,1,320,77,406,2019,4,1,11,674,3
99,142,2796,38,2,29,4,4123,1,1,160,3869,199,2019,4,1,14,871,1
1,1,1,4,3,3,2,4123,1,1,160,1,219,2019,4,1,15,926,1
1,419,2875,45,3,41,2,4123,1,1,145,3895,142,2019,4,1,16,973,1
1,5,1151,38,1,2,1,4119,1,2,75,1173,50,2019,4,1,22,1330,2
96,138,3344,38,2,40,4,4123,1,1,394,4336,900,2019,4,2,5,330,4
96,96,717,38,2,41,4,4123,1,1,356,38,450,2019,4,2,6,390,4
99,142,488,38,2,3,4,4123,1,1,160,3369,690,2019,4,2,7,450,3
1,142,488,38,1,7,1,4123,1,1,160,3433,300,2019,4,2,9,570,3
1,5,3359,4,1,2,1,4119,1,1,140,2092,200,2019,4,2,9,570,3
99,331,488,38,2,29,4,4123,1,1,160,3433,235,2019,4,2,11,675,3
1,5,2796,4,1,31,4,4123,1,1,160,3433,205,2019,4,2,14,840,1
1,378,197,38,1,7,4,4123,1,1,160,3433,245,2019,4,2,15,925,1
1,5,2064,38,1,2,1,4119,1,1,10,1503,40,2019,4,2,16,1005,1
1,5,2796,14,1,31,4,4123,1,1,160,3433,260,2019,4,2,17,1060,1
1,5,2796,38,1,39,4,4123,1,1,160,3433,155,2019,4,2,17,1060,1
1,5,717,38,1,37,4,4123,1,1,320,73,1010,2019,4,2,18,1100,1
1,5,906,4,3,40,2,4123,1,1,320,1027,1126,2019,4,2,20,1231,2
71,30,1132,38,2,33,4,4123,1,1,355,1001,510,2019,4,3,8,480,3
96,96,3206,38,2,40,4,4123,1,1,355,4559,270,2019,4,3,14,890,1
96,154,2284,38,2,33,4,4123,1,1,325,4345,510,2019,4,4,6,360,4
138,101,2889,4,2,41,4,4123,1,1,646,2838,915,2019,4,4,6,390,4
96,416,717,38,1,3,4,4123,1,1,320,4345,450,2019,4,4,6,390,4
96,5,2027,38,2,38,4,4123,1,1,325,87,960,2019,4,4,6,405,4
96,411,717,38,2,31,4,4123,1,1,328,73,360,2019,4,4,6,410,4
1,5,717,38,1,37,4,4123,1,1,325,1027,385,2019,4,4,9,540,3
1,5,480,38,1,10,1,4123,1,1,164,3433,270,2019,4,4,9,560,3
71,294,3489,38,2,7,4,4123,1,1,350,39,630,2019,4,4,11,700,3
1,5,773,38,1,2,1,4119,1,1,15,410,75,2019,4,4,12,765,3
1,5,1985,38,1,3,1,4119,1,1,95,5098,120,2019,4,4,14,840,1
1,5,488,38,2,40,1,4123,1,1,160,3433,200,2019,4,4,16,985,1
1,5,1860,38,1,2,1,4119,1,1,35,3183,55,2019,4,4,23,1380,2
1,1,197,4,1,31,2,4123,1,1,160,208,200,2019,4,5,0,20,4
1,1,197,175,3,3,2,4123,1,1,160,208,180,2019,4,5,2,120,4
1,5,2468,38,1,3,1,4123,1,1,320,329,360,2019,4,5,7,420,3
1,5,1306,4,1,7,2,4123,1,1,325,4072,331,2019,4,5,12,779,3
1,1,620,45,3,3,2,4123,1,1,210,673,282,2019,4,5,14,868,1
1,139,2216,45,3,10,2,4123,1,1,330,1483,1150,2019,4,5,19,1160,2
1,5,3392,4,2,41,1,4123,1,1,320,4705,1095,2019,4,5,20,1245,2
1,5,3392,4,1,39,1,4123,1,1,325,4705,1145,2019,4,5,21,1265,2
1,5,2531,4,1,2,1,4119,1,1,110,3267,155,2019,4,6,11,695,3
1,5,2096,4,1,3,4,4123,1,1,320,2724,355,2019,4,6,14,845,1
96,6,3579,38,2,40,4,4123,1,1,364,4441,720,2019,4,0,5,330,4
96,31,3206,299,2,41,4,4123,1,1,340,372,480,2019,4,0,6,360,4
1,360,2216,38,2,29,4,4119,1,2,50,451,190,2019,4,0,8,510,3
96,1,3344,38,2,7,2,4123,1,1,385,101,650,2019,4,0,13,780,1
1,116,2790,38,4,29,4,4119,1,1,60,451,195,2019,4,0,13,825,1
1,142,786,38,1,2,1,4119,1,1,20,5099,65,2019,4,1,0,5,4
96,5,170,38,2,40,4,4123,1,1,356,73,460,2019,4,1,6,360,4
96,78,717,38,2,41,4,4123,1,1,314,73,450,2019,4,1,7,420,3
96,5,2027,38,1,7,4,4123,1,1,320,87,540,2019,4,1,7,450,3
1,60,2066,38,2,29,2,4119,1,1,60,2646,550,2019,4,1,8,485,3
1,38,2216,38,2,33,2,4119,1,1,60,2646,100,2019,4,1,8,520,3
1,142,297,4,1,3,1,4123,1,1,320,4705,290,2019,4,1,11,700,3
96,144,717,38,2,33,4,4123,1,1,352,4705,450,2019,4,1,10,630,3
1,142,234,134,1,2,1,4119,1,1,40,5100,90,2019,4,1,12,755,3
